day,original_day,date,demand,price,revenue,dow,month,year,snap,event_name,event_type,is_event,is_weekend
1467,1468,2015-02-04,65,1.48,96.2,2,2,2015,True,,,False,False
1468,1469,2015-02-05,62,1.48,91.76,3,2,2015,True,,,False,False
1469,1470,2015-02-06,105,1.48,155.4,4,2,2015,True,,,False,False
1470,1471,2015-02-07,132,1.48,195.35999999999999,5,2,2015,True,,,False,True
1471,1472,2015-02-08,100,1.48,148.0,6,2,2015,True,,,False,True
1472,1473,2015-02-09,82,1.48,121.36,0,2,2015,True,,,False,False
1473,1474,2015-02-10,76,1.48,112.48,1,2,2015,True,,,False,False
1474,1475,2015-02-11,164,1.48,242.72,2,2,2015,False,,,False,False
1475,1476,2015-02-12,0,1.48,0.0,3,2,2015,False,,,False,False
1476,1477,2015-02-13,0,1.48,0.0,4,2,2015,False,,,False,False
1477,1478,2015-02-14,0,1.48,0.0,5,2,2015,False,ValentinesDay,Cultural,True,True
1478,1479,2015-02-15,0,1.48,0.0,6,2,2015,False,,,False,True
1479,1480,2015-02-16,0,1.48,0.0,0,2,2015,False,PresidentsDay,National,True,False
1480,1481,2015-02-17,0,1.48,0.0,1,2,2015,False,,,False,False
1481,1482,2015-02-18,0,1.48,0.0,2,2,2015,False,LentStart,Religious,True,False
1482,1483,2015-02-19,0,1.48,0.0,3,2,2015,False,,,False,False
1483,1484,2015-02-20,0,1.48,0.0,4,2,2015,False,,,False,False
1484,1485,2015-02-21,0,1.48,0.0,5,2,2015,False,,,False,True
1485,1486,2015-02-22,0,1.48,0.0,6,2,2015,False,,,False,True
1486,1487,2015-02-23,0,1.48,0.0,0,2,2015,False,,,False,False
1487,1488,2015-02-24,0,1.48,0.0,1,2,2015,False,,,False,False
1488,1489,2015-02-25,0,1.48,0.0,2,2,2015,False,LentWeek2,Religious,True,False
1489,1490,2015-02-26,0,1.48,0.0,3,2,2015,False,,,False,False
1490,1491,2015-02-27,0,1.48,0.0,4,2,2015,False,,,False,False
1491,1492,2015-02-28,0,1.48,0.0,5,2,2015,False,,,False,True
1492,1493,2015-03-01,0,1.48,0.0,6,3,2015,True,,,False,True
1493,1494,2015-03-02,0,1.48,0.0,0,3,2015,True,,,False,False
1494,1495,2015-03-03,0,1.48,0.0,1,3,2015,True,,,False,False
1495,1496,2015-03-04,0,1.48,0.0,2,3,2015,True,,,False,False
1496,1497,2015-03-05,0,1.48,0.0,3,3,2015,True,Purim End,Religious,True,False
1497,1498,2015-03-06,0,1.48,0.0,4,3,2015,True,,,False,False
1498,1499,2015-03-07,0,1.48,0.0,5,3,2015,True,,,False,True
1499,1500,2015-03-08,0,1.48,0.0,6,3,2015,True,,,False,True
1500,1501,2015-03-09,0,1.48,0.0,0,3,2015,True,,,False,False
1501,1502,2015-03-10,0,1.48,0.0,1,3,2015,True,,,False,False
1502,1503,2015-03-11,0,1.48,0.0,2,3,2015,False,,,False,False
1503,1504,2015-03-12,73,1.48,108.03999999999999,3,3,2015,False,,,False,False
1504,1505,2015-03-13,61,1.48,90.28,4,3,2015,False,,,False,False
1505,1506,2015-03-14,97,1.48,143.56,5,3,2015,False,,,False,True
1506,1507,2015-03-15,85,1.48,125.8,6,3,2015,False,,,False,True
1507,1508,2015-03-16,55,1.48,81.4,0,3,2015,False,,,False,False
1508,1509,2015-03-17,50,1.48,74.0,1,3,2015,False,StPatricksDay,Cultural,True,False
1509,1510,2015-03-18,27,1.48,39.96,2,3,2015,False,,,False,False
1510,1511,2015-03-19,55,1.48,81.4,3,3,2015,False,,,False,False
1511,1512,2015-03-20,95,1.48,140.6,4,3,2015,False,,,False,False
1512,1513,2015-03-21,113,1.48,167.24,5,3,2015,False,,,False,True
1513,1514,2015-03-22,81,1.48,119.88,6,3,2015,False,,,False,True
1514,1515,2015-03-23,38,1.48,56.24,0,3,2015,False,,,False,False
1515,1516,2015-03-24,34,1.48,50.32,1,3,2015,False,,,False,False
1516,1517,2015-03-25,37,1.48,54.76,2,3,2015,False,,,False,False
1517,1518,2015-03-26,33,1.48,48.839999999999996,3,3,2015,False,,,False,False
1518,1519,2015-03-27,62,1.48,91.76,4,3,2015,False,,,False,False
1519,1520,2015-03-28,96,1.48,142.07999999999998,5,3,2015,False,,,False,True
1520,1521,2015-03-29,72,1.48,106.56,6,3,2015,False,,,False,True
1521,1522,2015-03-30,45,1.48,66.6,0,3,2015,False,,,False,False
1522,1523,2015-03-31,29,1.48,42.92,1,3,2015,False,,,False,False
1523,1524,2015-04-01,40,1.48,59.2,2,4,2015,True,,,False,False
1524,1525,2015-04-02,28,1.48,41.44,3,4,2015,True,,,False,False
1525,1526,2015-04-03,94,1.48,139.12,4,4,2015,True,,,False,False
1526,1527,2015-04-04,123,1.48,182.04,5,4,2015,True,,,False,True
1527,1528,2015-04-05,65,1.48,96.2,6,4,2015,True,Easter,Cultural,True,True
1528,1529,2015-04-06,96,1.48,142.07999999999998,0,4,2015,True,,,False,False
1529,1530,2015-04-07,41,1.48,60.68,1,4,2015,True,,,False,False
1530,1531,2015-04-08,74,1.48,109.52,2,4,2015,True,,,False,False
1531,1532,2015-04-09,68,1.48,100.64,3,4,2015,True,,,False,False
1532,1533,2015-04-10,62,1.48,91.76,4,4,2015,True,,,False,False
1533,1534,2015-04-11,95,1.48,140.6,5,4,2015,False,Pesach End,Religious,True,True
1534,1535,2015-04-12,74,1.48,109.52,6,4,2015,False,OrthodoxEaster,Religious,True,True
1535,1536,2015-04-13,37,1.48,54.76,0,4,2015,False,,,False,False
1536,1537,2015-04-14,42,1.48,62.16,1,4,2015,False,,,False,False
1537,1538,2015-04-15,27,1.48,39.96,2,4,2015,False,,,False,False
1538,1539,2015-04-16,82,1.48,121.36,3,4,2015,False,,,False,False
1539,1540,2015-04-17,57,1.48,84.36,4,4,2015,False,,,False,False
1540,1541,2015-04-18,102,1.48,150.96,5,4,2015,False,,,False,True
1541,1542,2015-04-19,99,1.48,146.52,6,4,2015,False,,,False,True
1542,1543,2015-04-20,34,1.48,50.32,0,4,2015,False,,,False,False
1543,1544,2015-04-21,41,1.48,60.68,1,4,2015,False,,,False,False
1544,1545,2015-04-22,52,1.48,76.96,2,4,2015,False,,,False,False
1545,1546,2015-04-23,59,1.48,87.32,3,4,2015,False,,,False,False
1546,1547,2015-04-24,86,1.48,127.28,4,4,2015,False,,,False,False
1547,1548,2015-04-25,91,1.48,134.68,5,4,2015,False,,,False,True
1548,1549,2015-04-26,66,1.48,97.67999999999999,6,4,2015,False,,,False,True
1549,1550,2015-04-27,58,1.48,85.84,0,4,2015,False,,,False,False
1550,1551,2015-04-28,30,1.48,44.4,1,4,2015,False,,,False,False
1551,1552,2015-04-29,64,1.48,94.72,2,4,2015,False,,,False,False
1552,1553,2015-04-30,55,1.48,81.4,3,4,2015,False,,,False,False
1553,1554,2015-05-01,108,1.48,159.84,4,5,2015,True,,,False,False
1554,1555,2015-05-02,133,1.48,196.84,5,5,2015,True,,,False,True
1555,1556,2015-05-03,79,1.48,116.92,6,5,2015,True,,,False,True
1556,1557,2015-05-04,48,1.48,71.03999999999999,0,5,2015,True,,,False,False
1557,1558,2015-05-05,52,1.48,76.96,1,5,2015,True,Cinco De Mayo,Cultural,True,False
1558,1559,2015-05-06,54,1.48,79.92,2,5,2015,True,,,False,False
1559,1560,2015-05-07,87,1.48,128.76,3,5,2015,True,,,False,False
1560,1561,2015-05-08,134,1.48,198.32,4,5,2015,True,,,False,False
1561,1562,2015-05-09,157,1.48,232.35999999999999,5,5,2015,True,,,False,True
1562,1563,2015-05-10,116,1.48,171.68,6,5,2015,True,Mother's day,Cultural,True,True
1563,1564,2015-05-11,52,1.48,76.96,0,5,2015,False,,,False,False
1564,1565,2015-05-12,43,1.48,63.64,1,5,2015,False,,,False,False
1565,1566,2015-05-13,74,1.48,109.52,2,5,2015,False,,,False,False
1566,1567,2015-05-14,0,1.48,0.0,3,5,2015,False,,,False,False
1567,1568,2015-05-15,0,1.48,0.0,4,5,2015,False,,,False,False
1568,1569,2015-05-16,0,1.48,0.0,5,5,2015,False,,,False,True
1569,1570,2015-05-17,0,1.48,0.0,6,5,2015,False,,,False,True
1570,1571,2015-05-18,0,1.48,0.0,0,5,2015,False,,,False,False
1571,1572,2015-05-19,0,1.48,0.0,1,5,2015,False,,,False,False
1572,1573,2015-05-20,0,1.48,0.0,2,5,2015,False,,,False,False
1573,1574,2015-05-21,0,1.48,0.0,3,5,2015,False,,,False,False
1574,1575,2015-05-22,0,1.48,0.0,4,5,2015,False,,,False,False
1575,1576,2015-05-23,0,1.48,0.0,5,5,2015,False,,,False,True
1576,1577,2015-05-24,0,1.48,0.0,6,5,2015,False,,,False,True
1577,1578,2015-05-25,0,1.48,0.0,0,5,2015,False,MemorialDay,National,True,False
1578,1579,2015-05-26,0,1.48,0.0,1,5,2015,False,,,False,False
1579,1580,2015-05-27,0,1.48,0.0,2,5,2015,False,,,False,False
1580,1581,2015-05-28,0,1.48,0.0,3,5,2015,False,,,False,False
1581,1582,2015-05-29,0,1.48,0.0,4,5,2015,False,,,False,False
1582,1583,2015-05-30,0,1.48,0.0,5,5,2015,False,,,False,True
1583,1584,2015-05-31,0,1.48,0.0,6,5,2015,False,,,False,True
1584,1585,2015-06-01,0,1.48,0.0,0,6,2015,True,,,False,False
1585,1586,2015-06-02,0,1.48,0.0,1,6,2015,True,,,False,False
1586,1587,2015-06-03,0,1.48,0.0,2,6,2015,True,,,False,False
1587,1588,2015-06-04,0,1.48,0.0,3,6,2015,True,NBAFinalsStart,Sporting,True,False
1588,1589,2015-06-05,0,1.48,0.0,4,6,2015,True,,,False,False
1589,1590,2015-06-06,0,1.48,0.0,5,6,2015,True,,,False,True
1590,1591,2015-06-07,0,1.48,0.0,6,6,2015,True,,,False,True
1591,1592,2015-06-08,0,1.48,0.0,0,6,2015,True,,,False,False
1592,1593,2015-06-09,0,1.48,0.0,1,6,2015,True,,,False,False
1593,1594,2015-06-10,0,1.48,0.0,2,6,2015,True,,,False,False
1594,1595,2015-06-11,0,1.48,0.0,3,6,2015,False,,,False,False
1595,1596,2015-06-12,0,1.48,0.0,4,6,2015,False,,,False,False
1596,1597,2015-06-13,0,1.48,0.0,5,6,2015,False,,,False,True
1597,1598,2015-06-14,88,1.48,130.24,6,6,2015,False,,,False,True
1598,1599,2015-06-15,50,1.48,74.0,0,6,2015,False,,,False,False
1599,1600,2015-06-16,39,1.48,57.72,1,6,2015,False,NBAFinalsEnd,Sporting,True,False
1600,1601,2015-06-17,37,1.48,54.76,2,6,2015,False,,,False,False
1601,1602,2015-06-18,63,1.48,93.24,3,6,2015,False,Ramadan starts,Religious,True,False
1602,1603,2015-06-19,52,1.48,76.96,4,6,2015,False,,,False,False
1603,1604,2015-06-20,99,1.48,146.52,5,6,2015,False,,,False,True
1604,1605,2015-06-21,124,1.48,183.52,6,6,2015,False,Father's day,Cultural,True,True
1605,1606,2015-06-22,69,1.48,102.12,0,6,2015,False,,,False,False
1606,1607,2015-06-23,71,1.48,105.08,1,6,2015,False,,,False,False
1607,1608,2015-06-24,73,1.48,108.03999999999999,2,6,2015,False,,,False,False
1608,1609,2015-06-25,45,1.48,66.6,3,6,2015,False,,,False,False
1609,1610,2015-06-26,92,1.48,136.16,4,6,2015,False,,,False,False
1610,1611,2015-06-27,72,1.48,106.56,5,6,2015,False,,,False,True
1611,1612,2015-06-28,79,1.48,116.92,6,6,2015,False,,,False,True
1612,1613,2015-06-29,43,1.48,63.64,0,6,2015,False,,,False,False
1613,1614,2015-06-30,38,1.48,56.24,1,6,2015,False,,,False,False
1614,1615,2015-07-01,81,1.48,119.88,2,7,2015,True,,,False,False
1615,1616,2015-07-02,63,1.48,93.24,3,7,2015,True,,,False,False
1616,1617,2015-07-03,130,1.48,192.4,4,7,2015,True,,,False,False
1617,1618,2015-07-04,106,1.48,156.88,5,7,2015,True,IndependenceDay,National,True,True
1618,1619,2015-07-05,63,1.48,93.24,6,7,2015,True,,,False,True
1619,1620,2015-07-06,82,1.48,121.36,0,7,2015,True,,,False,False
1620,1621,2015-07-07,39,1.48,57.72,1,7,2015,True,,,False,False
1621,1622,2015-07-08,51,1.48,75.48,2,7,2015,True,,,False,False
1622,1623,2015-07-09,48,1.48,71.03999999999999,3,7,2015,True,,,False,False
1623,1624,2015-07-10,120,1.48,177.6,4,7,2015,True,,,False,False
1624,1625,2015-07-11,67,1.48,99.16,5,7,2015,False,,,False,True
1625,1626,2015-07-12,70,1.48,103.6,6,7,2015,False,,,False,True
1626,1627,2015-07-13,45,1.48,66.6,0,7,2015,False,,,False,False
1627,1628,2015-07-14,47,1.48,69.56,1,7,2015,False,,,False,False
1628,1629,2015-07-15,39,1.48,57.72,2,7,2015,False,,,False,False
1629,1630,2015-07-16,62,1.48,91.76,3,7,2015,False,,,False,False
1630,1631,2015-07-17,91,1.48,134.68,4,7,2015,False,,,False,False
1631,1632,2015-07-18,109,1.48,161.32,5,7,2015,False,Eid al-Fitr,Religious,True,True
1632,1633,2015-07-19,71,1.48,105.08,6,7,2015,False,,,False,True
1633,1634,2015-07-20,138,1.48,204.24,0,7,2015,False,,,False,False
1634,1635,2015-07-21,41,1.48,60.68,1,7,2015,False,,,False,False
1635,1636,2015-07-22,58,1.48,85.84,2,7,2015,False,,,False,False
1636,1637,2015-07-23,54,1.48,79.92,3,7,2015,False,,,False,False
1637,1638,2015-07-24,62,1.48,91.76,4,7,2015,False,,,False,False
1638,1639,2015-07-25,75,1.48,111.0,5,7,2015,False,,,False,True
1639,1640,2015-07-26,101,1.48,149.48,6,7,2015,False,,,False,True
1640,1641,2015-07-27,68,1.48,100.64,0,7,2015,False,,,False,False
1641,1642,2015-07-28,59,1.48,87.32,1,7,2015,False,,,False,False
1642,1643,2015-07-29,35,1.48,51.8,2,7,2015,False,,,False,False
1643,1644,2015-07-30,55,1.48,81.4,3,7,2015,False,,,False,False
1644,1645,2015-07-31,77,1.48,113.96,4,7,2015,False,,,False,False
1645,1646,2015-08-01,82,1.48,121.36,5,8,2015,True,,,False,True
1646,1647,2015-08-02,78,1.48,115.44,6,8,2015,True,,,False,True
1647,1648,2015-08-03,59,1.48,87.32,0,8,2015,True,,,False,False
1648,1649,2015-08-04,39,1.48,57.72,1,8,2015,True,,,False,False
1649,1650,2015-08-05,54,1.48,79.92,2,8,2015,True,,,False,False
1650,1651,2015-08-06,42,1.48,62.16,3,8,2015,True,,,False,False
1651,1652,2015-08-07,79,1.48,116.92,4,8,2015,True,,,False,False
1652,1653,2015-08-08,117,1.48,173.16,5,8,2015,True,,,False,True
1653,1654,2015-08-09,62,1.48,91.76,6,8,2015,True,,,False,True
1654,1655,2015-08-10,56,1.48,82.88,0,8,2015,True,,,False,False
1655,1656,2015-08-11,60,1.48,88.8,1,8,2015,False,,,False,False
1656,1657,2015-08-12,37,1.48,54.76,2,8,2015,False,,,False,False
1657,1658,2015-08-13,29,1.48,42.92,3,8,2015,False,,,False,False
1658,1659,2015-08-14,45,1.48,66.6,4,8,2015,False,,,False,False
1659,1660,2015-08-15,49,1.48,72.52,5,8,2015,False,,,False,True
1660,1661,2015-08-16,61,1.48,90.28,6,8,2015,False,,,False,True
1661,1662,2015-08-17,38,1.48,56.24,0,8,2015,False,,,False,False
1662,1663,2015-08-18,42,1.48,62.16,1,8,2015,False,,,False,False
1663,1664,2015-08-19,34,1.48,50.32,2,8,2015,False,,,False,False
1664,1665,2015-08-20,51,1.48,75.48,3,8,2015,False,,,False,False
1665,1666,2015-08-21,110,1.48,162.8,4,8,2015,False,,,False,False
1666,1667,2015-08-22,54,1.48,79.92,5,8,2015,False,,,False,True
1667,1668,2015-08-23,83,1.48,122.84,6,8,2015,False,,,False,True
1668,1669,2015-08-24,58,1.48,85.84,0,8,2015,False,,,False,False
1669,1670,2015-08-25,41,1.48,60.68,1,8,2015,False,,,False,False
1670,1671,2015-08-26,56,1.48,82.88,2,8,2015,False,,,False,False
1671,1672,2015-08-27,36,1.48,53.28,3,8,2015,False,,,False,False
1672,1673,2015-08-28,58,1.48,85.84,4,8,2015,False,,,False,False
1673,1674,2015-08-29,84,1.48,124.32,5,8,2015,False,,,False,True
1674,1675,2015-08-30,62,1.48,91.76,6,8,2015,False,,,False,True
1675,1676,2015-08-31,63,1.48,93.24,0,8,2015,False,,,False,False
1676,1677,2015-09-01,34,1.48,50.32,1,9,2015,True,,,False,False
1677,1678,2015-09-02,54,1.48,79.92,2,9,2015,True,,,False,False
1678,1679,2015-09-03,58,1.48,85.84,3,9,2015,True,,,False,False
1679,1680,2015-09-04,94,1.48,139.12,4,9,2015,True,,,False,False
1680,1681,2015-09-05,89,1.48,131.72,5,9,2015,True,,,False,True
1681,1682,2015-09-06,83,1.48,122.84,6,9,2015,True,,,False,True
1682,1683,2015-09-07,71,1.48,105.08,0,9,2015,True,LaborDay,National,True,False
1683,1684,2015-09-08,57,1.48,84.36,1,9,2015,True,,,False,False
1684,1685,2015-09-09,38,1.48,56.24,2,9,2015,True,,,False,False
1685,1686,2015-09-10,58,1.48,85.84,3,9,2015,True,,,False,False
1686,1687,2015-09-11,61,1.48,90.28,4,9,2015,False,,,False,False
1687,1688,2015-09-12,93,1.48,137.64,5,9,2015,False,,,False,True
1688,1689,2015-09-13,69,1.48,102.12,6,9,2015,False,,,False,True
1689,1690,2015-09-14,43,1.48,63.64,0,9,2015,False,,,False,False
1690,1691,2015-09-15,68,1.48,100.64,1,9,2015,False,,,False,False
1691,1692,2015-09-16,48,1.48,71.03999999999999,2,9,2015,False,,,False,False
1692,1693,2015-09-17,49,1.48,72.52,3,9,2015,False,,,False,False
1693,1694,2015-09-18,74,1.48,109.52,4,9,2015,False,,,False,False
1694,1695,2015-09-19,74,1.48,109.52,5,9,2015,False,,,False,True
1695,1696,2015-09-20,96,1.48,142.07999999999998,6,9,2015,False,,,False,True
1696,1697,2015-09-21,53,1.48,78.44,0,9,2015,False,,,False,False
1697,1698,2015-09-22,29,1.48,42.92,1,9,2015,False,,,False,False
1698,1699,2015-09-23,59,1.48,87.32,2,9,2015,False,,,False,False
1699,1700,2015-09-24,7,1.48,10.36,3,9,2015,False,EidAlAdha,Religious,True,False
1700,1701,2015-09-25,57,1.48,84.36,4,9,2015,False,,,False,False
1701,1702,2015-09-26,51,1.48,75.48,5,9,2015,False,,,False,True
1702,1703,2015-09-27,74,1.48,109.52,6,9,2015,False,,,False,True
1703,1704,2015-09-28,55,1.48,81.4,0,9,2015,False,,,False,False
1704,1705,2015-09-29,33,1.48,48.839999999999996,1,9,2015,False,,,False,False
1705,1706,2015-09-30,44,1.48,65.12,2,9,2015,False,,,False,False
1706,1707,2015-10-01,48,1.48,71.03999999999999,3,10,2015,True,,,False,False
1707,1708,2015-10-02,61,1.48,90.28,4,10,2015,True,,,False,False
1708,1709,2015-10-03,100,1.48,148.0,5,10,2015,True,,,False,True
1709,1710,2015-10-04,65,1.48,96.2,6,10,2015,True,,,False,True
1710,1711,2015-10-05,37,1.48,54.76,0,10,2015,True,,,False,False
1711,1712,2015-10-06,70,1.48,103.6,1,10,2015,True,,,False,False
1712,1713,2015-10-07,45,1.48,66.6,2,10,2015,True,,,False,False
1713,1714,2015-10-08,68,1.48,100.64,3,10,2015,True,,,False,False
1714,1715,2015-10-09,65,1.48,96.2,4,10,2015,True,,,False,False
1715,1716,2015-10-10,60,1.48,88.8,5,10,2015,True,,,False,True
1716,1717,2015-10-11,107,1.48,158.35999999999999,6,10,2015,False,,,False,True
1717,1718,2015-10-12,76,1.48,112.48,0,10,2015,False,ColumbusDay,National,True,False
1718,1719,2015-10-13,39,1.48,57.72,1,10,2015,False,,,False,False
1719,1720,2015-10-14,35,1.48,51.8,2,10,2015,False,,,False,False
1720,1721,2015-10-15,25,1.48,37.0,3,10,2015,False,,,False,False
1721,1722,2015-10-16,0,1.48,0.0,4,10,2015,False,,,False,False
1722,1723,2015-10-17,69,1.5,103.5,5,10,2015,False,,,False,True
1723,1724,2015-10-18,101,1.5,151.5,6,10,2015,False,,,False,True
1724,1725,2015-10-19,39,1.5,58.5,0,10,2015,False,,,False,False
1725,1726,2015-10-20,55,1.5,82.5,1,10,2015,False,,,False,False
1726,1727,2015-10-21,40,1.5,60.0,2,10,2015,False,,,False,False
1727,1728,2015-10-22,64,1.5,96.0,3,10,2015,False,,,False,False
1728,1729,2015-10-23,69,1.5,103.5,4,10,2015,False,,,False,False
1729,1730,2015-10-24,121,1.5,181.5,5,10,2015,False,,,False,True
1730,1731,2015-10-25,72,1.5,108.0,6,10,2015,False,,,False,True
1731,1732,2015-10-26,40,1.5,60.0,0,10,2015,False,,,False,False
1732,1733,2015-10-27,43,1.5,64.5,1,10,2015,False,,,False,False
1733,1734,2015-10-28,40,1.5,60.0,2,10,2015,False,,,False,False
1734,1735,2015-10-29,58,1.5,87.0,3,10,2015,False,,,False,False
1735,1736,2015-10-30,77,1.5,115.5,4,10,2015,False,,,False,False
1736,1737,2015-10-31,101,1.5,151.5,5,10,2015,False,Halloween,Cultural,True,True
1737,1738,2015-11-01,58,1.5,87.0,6,11,2015,True,,,False,True
1738,1739,2015-11-02,58,1.5,87.0,0,11,2015,True,,,False,False
1739,1740,2015-11-03,34,1.5,51.0,1,11,2015,True,,,False,False
1740,1741,2015-11-04,47,1.5,70.5,2,11,2015,True,,,False,False
1741,1742,2015-11-05,44,1.5,66.0,3,11,2015,True,,,False,False
1742,1743,2015-11-06,95,1.5,142.5,4,11,2015,True,,,False,False
1743,1744,2015-11-07,101,1.5,151.5,5,11,2015,True,,,False,True
1744,1745,2015-11-08,49,1.5,73.5,6,11,2015,True,,,False,True
1745,1746,2015-11-09,35,1.5,52.5,0,11,2015,True,,,False,False
1746,1747,2015-11-10,50,1.5,75.0,1,11,2015,True,,,False,False
1747,1748,2015-11-11,66,1.5,99.0,2,11,2015,False,VeteransDay,National,True,False
1748,1749,2015-11-12,37,1.5,55.5,3,11,2015,False,,,False,False
1749,1750,2015-11-13,64,1.5,96.0,4,11,2015,False,,,False,False
1750,1751,2015-11-14,67,1.5,100.5,5,11,2015,False,,,False,True
1751,1752,2015-11-15,54,1.5,81.0,6,11,2015,False,,,False,True
1752,1753,2015-11-16,45,1.5,67.5,0,11,2015,False,,,False,False
1753,1754,2015-11-17,36,1.5,54.0,1,11,2015,False,,,False,False
1754,1755,2015-11-18,30,1.5,45.0,2,11,2015,False,,,False,False
1755,1756,2015-11-19,28,1.5,42.0,3,11,2015,False,,,False,False
1756,1757,2015-11-20,48,1.5,72.0,4,11,2015,False,,,False,False
1757,1758,2015-11-21,77,1.5,115.5,5,11,2015,False,,,False,True
1758,1759,2015-11-22,85,1.5,127.5,6,11,2015,False,,,False,True
1759,1760,2015-11-23,89,1.5,133.5,0,11,2015,False,,,False,False
1760,1761,2015-11-24,107,1.5,160.5,1,11,2015,False,,,False,False
1761,1762,2015-11-25,260,1.5,390.0,2,11,2015,False,,,False,False
1762,1763,2015-11-26,166,1.5,249.0,3,11,2015,False,Thanksgiving,National,True,False
1763,1764,2015-11-27,49,1.5,73.5,4,11,2015,False,,,False,False
1764,1765,2015-11-28,38,1.5,57.0,5,11,2015,False,,,False,True
1765,1766,2015-11-29,35,1.5,52.5,6,11,2015,False,,,False,True
1766,1767,2015-11-30,37,1.5,55.5,0,11,2015,False,,,False,False
1767,1768,2015-12-01,36,1.5,54.0,1,12,2015,True,,,False,False
1768,1769,2015-12-02,47,1.5,70.5,2,12,2015,True,,,False,False
1769,1770,2015-12-03,1,1.5,1.5,3,12,2015,True,,,False,False
1770,1771,2015-12-04,0,1.5,0.0,4,12,2015,True,,,False,False
1771,1772,2015-12-05,0,1.5,0.0,5,12,2015,True,,,False,True
1772,1773,2015-12-06,0,1.5,0.0,6,12,2015,True,,,False,True
1773,1774,2015-12-07,0,1.5,0.0,0,12,2015,True,,,False,False
1774,1775,2015-12-08,0,1.5,0.0,1,12,2015,True,,,False,False
1775,1776,2015-12-09,0,1.5,0.0,2,12,2015,True,,,False,False
1776,1777,2015-12-10,0,1.5,0.0,3,12,2015,True,,,False,False
1777,1778,2015-12-11,0,1.5,0.0,4,12,2015,False,,,False,False
1778,1779,2015-12-12,0,1.5,0.0,5,12,2015,False,,,False,True
1779,1780,2015-12-13,0,1.5,0.0,6,12,2015,False,,,False,True
1780,1781,2015-12-14,0,1.5,0.0,0,12,2015,False,Chanukah End,Religious,True,False
1781,1782,2015-12-15,0,1.5,0.0,1,12,2015,False,,,False,False
1782,1783,2015-12-16,0,1.5,0.0,2,12,2015,False,,,False,False
1783,1784,2015-12-17,0,1.5,0.0,3,12,2015,False,,,False,False
1784,1785,2015-12-18,0,1.5,0.0,4,12,2015,False,,,False,False
1785,1786,2015-12-19,0,1.5,0.0,5,12,2015,False,,,False,True
1786,1787,2015-12-20,0,1.5,0.0,6,12,2015,False,,,False,True
1787,1788,2015-12-21,0,1.5,0.0,0,12,2015,False,,,False,False
1788,1789,2015-12-22,0,1.5,0.0,1,12,2015,False,,,False,False
1789,1790,2015-12-23,0,1.5,0.0,2,12,2015,False,,,False,False
1790,1791,2015-12-24,0,1.5,0.0,3,12,2015,False,,,False,False
1791,1792,2015-12-25,0,1.5,0.0,4,12,2015,False,Christmas,National,True,False
1792,1793,2015-12-26,0,1.5,0.0,5,12,2015,False,,,False,True
1793,1794,2015-12-27,0,1.5,0.0,6,12,2015,False,,,False,True
1794,1795,2015-12-28,0,1.5,0.0,0,12,2015,False,,,False,False
1795,1796,2015-12-29,0,1.5,0.0,1,12,2015,False,,,False,False
1796,1797,2015-12-30,0,1.5,0.0,2,12,2015,False,,,False,False
1797,1798,2015-12-31,0,1.5,0.0,3,12,2015,False,,,False,False
1798,1799,2016-01-01,0,1.5,0.0,4,1,2016,True,NewYear,National,True,False
1799,1800,2016-01-02,0,1.6,0.0,5,1,2016,True,,,False,True
1800,1801,2016-01-03,0,1.6,0.0,6,1,2016,True,,,False,True
1801,1802,2016-01-04,0,1.6,0.0,0,1,2016,True,,,False,False
1802,1803,2016-01-05,0,1.6,0.0,1,1,2016,True,,,False,False
1803,1804,2016-01-06,0,1.6,0.0,2,1,2016,True,,,False,False
1804,1805,2016-01-07,36,1.6,57.6,3,1,2016,True,OrthodoxChristmas,Religious,True,False
1805,1806,2016-01-08,81,1.6,129.6,4,1,2016,True,,,False,False
1806,1807,2016-01-09,88,1.6,140.8,5,1,2016,True,,,False,True
1807,1808,2016-01-10,63,1.6,100.80000000000001,6,1,2016,True,,,False,True
1808,1809,2016-01-11,41,1.6,65.60000000000001,0,1,2016,False,,,False,False
1809,1810,2016-01-12,46,1.6,73.60000000000001,1,1,2016,False,,,False,False
1810,1811,2016-01-13,31,1.6,49.6,2,1,2016,False,,,False,False
1811,1812,2016-01-14,17,1.6,27.200000000000003,3,1,2016,False,,,False,False
1812,1813,2016-01-15,85,1.6,136.0,4,1,2016,False,,,False,False
1813,1814,2016-01-16,64,1.6,102.4,5,1,2016,False,,,False,True
1814,1815,2016-01-17,73,1.6,116.80000000000001,6,1,2016,False,,,False,True
1815,1816,2016-01-18,31,1.6,49.6,0,1,2016,False,MartinLutherKingDay,National,True,False
1816,1817,2016-01-19,42,1.6,67.2,1,1,2016,False,,,False,False
1817,1818,2016-01-20,35,1.6,56.0,2,1,2016,False,,,False,False
1818,1819,2016-01-21,49,1.6,78.4,3,1,2016,False,,,False,False
1819,1820,2016-01-22,51,1.6,81.60000000000001,4,1,2016,False,,,False,False
1820,1821,2016-01-23,78,1.6,124.80000000000001,5,1,2016,False,,,False,True
1821,1822,2016-01-24,50,1.6,80.0,6,1,2016,False,,,False,True
1822,1823,2016-01-25,37,1.6,59.2,0,1,2016,False,,,False,False
1823,1824,2016-01-26,37,1.6,59.2,1,1,2016,False,,,False,False
